codigo_producto,nombre_producto,tipo_b_s,categoria_codigo,subcategoria_codigo,procedencia_pais,iva_pct,precio_lista_1,precio_lista_2,precio_lista_3,activo_catalogo,lote_export,marca_color_catalogo
1250,INDICADOR QUIMICO A VAPOR,B,8,1,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",N,0,GRIS
12602,CEPILLO CON ASPIRACION CUIDADO ORAL READY CARE,B,20,78,ESTADOS UNIDOS,,"1,19999999","1,20000001","1,19999999",S,0,AZUL
12603,TORUNDA DE ASPIRACION CON PUNTA EN ANGULO,B,20,78,ESTADOS UNIDOS,,"2,24000001","1,67000001","1,90000001",S,0,ROJO
12604,PUNTA DE ASPIRACION BUCAL,B,20,78,ESTADOS UNIDOS,,"2,49000000","1,86999999","2,10000001",S,0,VERDE
12606,VALVULA DE ASPIRACION READY CARE CON CONECTOR BIFURCADO,B,20,78,ESTADOS UNIDOS,,"5,09000004","3,82999998","4,20000001",S,0,AMARILLO
1291,MASCARILLA PANDA INFANTIL,B,8,27,ESTADOS UNIDOS,,"8,00000001","8,00000004","8,00000006",N,0,NARANJA
1293,MASCARILLA PANDA MEDIANA,B,8,27,ESTADOS UNIDOS,,"7,99999998","8,00000004","8,00000004",N,0,VIOLETA
1294,MASCARILLA PANDA GRANDE,B,8,27,ESTADOS UNIDOS,,"7,99999996","8,00000005","7,99999994",N,0,GRIS
1296800,"REMACHE POP, CIEGO, ALA ANCHA, 3/16 X 3/4 PULGADAS 6-10AA",B,6,54,ECUADOR,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
129R,"CEPILLO DE CITOLOGIA DE MANGO CON ANILLO, DIAMETRO 2MM,LONGITUD DE LA VAINA 120CM Y DIAMETRO 1.7MM, DESECHABLE",B,20,15,MEXICO,,"0,00000000","0,00000000","0,00000000",N,0,ROJO
135502640,PERFIL DE ALUMINIO,B,6,54,ECUADOR,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
14001,"ASIENTO DE GEL, PARA SILLA DE RUEDAS, JAY BOX",B,8,54,ESTADOS UNIDOS,,"17,93000004","15,59000002","15,58999992",S,0,AMARILLO
1400150,CIRCUITO JACKSON REES BOLSA DE 1 LT,B,8,27,ESTADOS UNIDOS,,"17,14999986","15,59000012","16,21999997",N,0,NARANJA
14002,"ASIENTO CON ESPALDAR DE GEL, PARA SILLA DE RUEDAS, COMBI 2200",B,8,54,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
14004,"ESPALDAR DE GEL, PARA SILLA DE RUEDAS, J2 BACK",B,8,54,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
142,CATETER BAL CATH PARA LAVADO BRONCOALVEOLAR 16FR EXTERIOR/12FR INTERIOR,B,20,78,ESTADOS UNIDOS,,"57,91999965","57,92000000","57,91999994",S,0,AZUL
142600,"MANGO DE LARINGOSCOPIO CONVENCIONAL, SMALL",B,,45,ESTADOS UNIDOS,,"45,00000018","45,00000000","45,00000036",S,0,ROJO
14412,"HME HIGROSCOPICO ADULTO, BACTERIOSTATICO",B,19,27,ESTADOS UNIDOS,,"3,64999999","3,24999998","3,37999997",N,0,VERDE
1452900,"CALADORA ELECTRICA MANUAL, CON MANGO PLASTICO,DIFERENTES TIPOS DE MEDIDAS 1-2-3-4-6-8-10 MM",B,6,54,ECUADOR,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
1500FR,"CORTADORA DE GASA 1500FR CORTA HASTA 2,54 CM DE ALTO,",B,3,39,CANADA,,"264,00000132","264,00000053","263,99999947",S,0,NARANJA
1510,TUBO CORRUGADO DE 6 PULGADAS,B,8,27,ESTADOS UNIDOS,,"0,30000000","0,30000000","0,30000000",N,0,VIOLETA
151ATG1F44,"MEDIA SCULPTOR, 15-20MMHG, PUNTERA CERRRADA, PANTIMEDIA, TALLA GRANDE CORTA 44-46, BLANCA",B,2,48,BRASIL,,"33,61240320","22,42577500","26,88992197",S,0,GRIS
151ATG1F73,"MEDIA SCULPTOR 15-20MMHG, PUNTERA CERRADA, PANTIMEDIA OPACA, TALLA GRANDE CORTA 44-46, FEMENINO, CAFE",B,2,48,BRASIL,,"0,00000000","0,00000000","0,00000000",N,0,AZUL
151ATG1F99,"MEDIA SCULPTOR 15-20MMHG, PUNTERA CERRADA, PANTIMEDIA OPACA, TALLA GRANDE CORTA 44-46, FEMENINO, NEGRA",B,2,48,BRASIL,,"33,59162297","22,41191116","26,87329813",S,0,ROJO
151ATG2F73,"MEDIA SCULPTOR 15-20MMHG, PUNTERA CERRADA, PANTIMEDIA OPACA, TALLA GRANDE LARGA 44-46, FEMENINO, CAFE",B,2,48,BRASIL,,"0,00000000","0,00000000","0,00000000",N,0,VERDE
151ATG2F99,"MEDIA SCULPTOR 15-20MMHG, PUNTERA CERRADA, PANTIMEDIA OPACA, TALLA GRANDE LARGA 44-46, FEMENINO, NEGRA",B,2,48,BRASIL,,"33,59162276","22,41191116","26,87329803",S,0,AMARILLO
151ATGG2F73,"MEDIA SCULPTOR 15-20MMHG, PUNTERA CERRADA, PANTIMEDIA OPACA, TALLA EXTRA GRANDE LARGA 48-50, FEMENINO, CAFE",B,2,48,BRASIL,,"0,00000000","0,00000000","0,00000000",N,0,NARANJA
151ATGG2F99,"MEDIA SCULPTOR 15-20MMHG, PUNTERA CERRADA, PANTIMEDIA OPACA, TALLA EXTRA GRANDE LARGA 48-50, FEMENINO, NEGRA",B,2,48,BRASIL,,"33,59162293","22,41191100","26,87329797",S,0,VIOLETA
151ATM1F36,"MEDIA SCULPTOR 15-20MMHG, PUNTERA CERRADA, PANTIMEDIA OPACA, TALLA MEDIANA CORTA 40-42, FEMENINO, NATURAL",B,2,48,BRASIL,,"0,00000000","0,00000000","0,00000000",N,0,GRIS
151ATM1F44,"MEDIA SCULPTOR 15-20MMHG,PUNTERA CERRRADA, PANTIMEDIA, TALLA MEDIANA CORTA 40-42, BLANCA",B,2,48,BRASIL,,"33,61240310","22,42577502","26,88992189",S,0,AZUL
151ATM1F99,"MEDIA SCULPTOR 15-20MMHG, PUNTERA CERRADA, PANTIMEDIA OPACA, TALLA MEDIANA CORTA 40-42, FEMENINO, NEGRA",B,2,48,BRASIL,,"33,59162297","22,41191087","26,87329816",S,0,ROJO
151ATM2F36,"MEDIA SCULPTOR 15-20MMHG, PUNTERA CERRADA, PANTIMEDIA OPACA, TALLA MEDIANA LARGA 40-42, FEMENINO, NATURAL",B,2,48,BRASIL,,"0,00000000","0,00000000","0,00000000",N,0,VERDE
151ATM2F44,"MEDIA SCULPTOR 15-20MMHG, PUNTERA CERRADA, PANTIMEDIA, TALLA MEDIANA LARGA 40-42, FEMENINO, BLANCA",B,2,48,BRASIL,,"33,59162317","22,41191107","26,87329779",S,0,AMARILLO
151ATM2F99,"MEDIA SCULPTOR 15-20MMHG, PUNTERA CERRADA, PANTIMEDIA OPACA, TALLA MEDIANA LARGA 40-42, FEMENINO, NEGRA",B,2,48,BRASIL,,"33,59162307","22,41191093","26,87329821",S,0,NARANJA
151ATP1F36,"MEDIA SCULPTOR 15-20MMHG, PUNTERA CERRADA, PANTIMEDIA OPACA, TALLA PEQUENA CORTA 36-38, FEMENINO, NATURAL",B,2,48,BRASIL,,"0,00000000","0,00000000","0,00000000",N,0,VIOLETA
151ATP1F44,"MEDIA SCULPTOR 15-20MMHG, PUNTERA CERRRADA, PANTIMEDIA, TALLA PEQUENA CORTA 36-38, BLANCA",B,2,48,BRASIL,,"33,59162313","22,41191082","26,87329792",S,0,GRIS
151ATP1F99,"MEDIA SCULPTOR 15-20MMHG, PUNTERA CERRADA, PANTIMEDIA OPACA, TALLA PEQUENA CORTA 36-38, FEMENINO, NEGRA",B,2,48,BRASIL,,"32,00000003","21,35000000","25,60000000",S,0,AZUL
151ATP2F36,"MEDIA SCULPTOR 15-20MMHG, PUNTERA CERRADA, PANTIMEDIA OPACA, TALLA PEQUENA NORMAL 36-38, FEMENINO, NATURAL",B,2,48,BRASIL,,"0,00000000","0,00000000","0,00000000",N,0,ROJO
151ATP2F44,"MEDIA SCULPTOR 15-20MMHG, PUNTERA CERRRADA, PANTIMEDIA, TALLA PEQUENA LARGA 36-38, BLANCA",B,2,48,BRASIL,,"33,59162303","22,41191104","26,87329795",S,0,VERDE
151ATP2F99,"MEDIA SCULPTOR 15-20MMHG, PUNTERA CERRADA, PANTIMEDIA OPACA, TALLA PEQUENA NORMAL 36-38, FEMENINO, NEGRA",B,2,48,BRASIL,,"33,59162280","22,41191111","26,87329787",S,0,AMARILLO
151LBTG1F99,"MEDIA SCULPTOR 15-20MMHG, LEGGING , TALLA GRANDE CORTA 44-46, FEMENINO, NEGRA",B,2,48,BRASIL,,"29,90000000","19,95000016","23,91999986",S,0,NARANJA
151LBTG2F99,"MEDIA SCULPTOR 15-20MMHG, LEGGING , TALLA GRANDE LARGA 44-46, FEMENINO, NEGRA",B,2,48,BRASIL,,"31,39144887","20,94513098","25,11315890",S,0,VIOLETA
151LBTGG2F99,"MEDIA SCULPTOR 15-20MMHG, LEGGING, TALLA EXTRA GRANDE LARGA 48-50, FEMENINO, NEGRA",B,2,48,BRASIL,,"31,39144913","20,94513100","25,11315887",S,0,GRIS
151LBTM1F99,"MEDIA SCULPTOR 15-20MMHG, LEGGING , TALLA MEDIANA CORTA 40-42, FEMENINO, NEGRA",B,2,48,BRASIL,,"29,89999985","19,94999986","23,91999981",S,0,AZUL
151LBTM2F99,"MEDIA SCULPTOR 15-20MMHG, LEGGING , TALLA MEDIANA LARGA 40-42, FEMENINO, NEGRA",B,2,48,BRASIL,,"31,39144887","20,94513090","25,11315887",S,0,ROJO
151LBTP1F99,"MEDIA SCULPTOR 15-20MMHG, LEGGING , TALLA PEQUENA CORTA 36-38, FEMENINO, NEGRA",B,2,48,BRASIL,,"29,90000018","19,95000002","23,92000010",S,0,VERDE
151LBTP2F99,"MEDIA SCULPTOR 15-20MMHG, LEGGING , TALLA PEQUENA LARGA 36-38, FEMENINO, NEGRA",B,2,48,BRASIL,,"31,39144925","20,94513098","25,11315903",S,0,AMARILLO
151R,"CEPILLO DE CITOLOGIA DE MANGO CON ANILLO, DIAMETRO 2.5MM, LONGITUD DE VAINA 160CM Y DIAMETRO 1.7MM, DESECHABLE",B,20,15,ESTADOS UNIDOS,,,,,S,0,NARANJA
151SATG2F36,"MEDIA SCULPTOR 15-20MMHG,PUNTERA CERRADA,PANTIMEDIA TRANSPARENTE,TALLA GRANDE LARGA 44-46,FEMENINO,NATURAL",B,2,48,BRASIL,,"33,61240303","22,42577493","26,88992187",S,0,VIOLETA
151SATM1F29,"MEDIA SCULPTOR 15-20MMHG,PUNTERA CERRADA,PANTIMEDIA TRANSPARENTE,TALLA MEDIANA CORTA 40-42,FEMENINO,NATURAL OSCURA",B,2,48,BRASIL,,"36,64172085","27,52015486","30,25116309",S,0,GRIS
151SATM2F29,"MEDIA SCULPTOR 15-20MMHG,PUNTERA CERRADA,PANTIMEDIA TRANSPARENTE,TALLA MEDIANA LARGA 40-42,FEMENINO,NATURAL OSCURA",B,2,48,BRASIL,,"36,64172111","27,52015514","30,25116276",S,0,AZUL
151SATP1F29,"MEDIA SCULPTOR 15-20MMHG,PUNTERA CERRADA,PANTIMEDIA TRANSPARENTE,TALLA PEQUENA CORTA 36-38,FEMENINO,NATURAL OSCURA",B,2,48,BRASIL,,"36,64172126","27,52015506","30,25116315",S,0,ROJO
151SATP2F29,"MEDIA SCULPTOR 15-20MMHG,PUNTERA CERRADA,PANTIMEDIA TRANSPARENTE,TALLA PEQUENA LARGA 36-38,FEMENINO,NATURAL OSCURA",B,2,48,BRASIL,,"36,64172104","27,52015506","30,25116294",S,0,VERDE
151STAP1F29,"MEDIA SCULPTOR TERAPEUTICA 15-20MMHG,PUNTERA CERRADA,PANTIMEDIA TRANSPARENTE,TALLA PEQUENA CORTA 36-38,FEMENINO,NATURAL OSCURA",B,2,48,BRASIL,,"0,00000000","0,00000000","0,00000000",N,0,AMARILLO
153000005,BALON DE ANESTESIA 0.5 L,B,,45,ESTADOS UNIDOS,,"24,10999986","21,91000009","22,79000009",S,0,NARANJA
153000010,BALON DE ANESTESIA 1.0 L,B,,45,ESTADOS UNIDOS,,"25,29999995","22,99999982","23,92000017",S,0,VIOLETA
153000015,BALON DE ANESTESIA 1.5 L,B,,45,ESTADOS UNIDOS,,"25,30000018","23,00000011","23,91999995",S,0,GRIS
153000020,BALON DE ANESTESIA 2.0 L,B,,45,ESTADOS UNIDOS,,"30,80000000","28,00000000","29,12000017",S,0,AZUL
153000030,BALON DE ANESTESIA 3.0 L,B,,45,ESTADOS UNIDOS,,"30,80000018","28,00000008","29,12000020",S,0,ROJO
153000050,BALON DE ANESTESIA 5.0 L,B,,45,ESTADOS UNIDOS,,"30,80000009","28,00000008","29,12000006",S,0,VERDE
1541200,ANILLOS PLANOS METALICOS,B,6,54,ECUADOR,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
15-559,"CANDADO ETIQUETA DE SEGURIDAD, NEGRO",B,3,9,CANADA,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
15-563,"CANDADO ETIQUETA DE SEGURIDAD, VERDE",B,3,9,CANADA,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
15-565,"CANDADO ETIQUETA DE SEGURIDAD, AMARILLO",B,3,9,CANADA,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
15-567,"CANDADO ETIQUETA DE SEGURIDAD, NARANJA",B,3,9,CANADA,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
15-604R,"CANDADO ETIQUETA DE SEGURIDAD, ROJO",B,3,9,CANADA,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
15-605S,"CANDADO ETIQUETA DE SEGURIDAD, AMARILLO",B,3,9,CANADA,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
1565,BOQUILLA PARA ESPIROMETRO,B,20,27,ESTADOS UNIDOS,,"0,25000000","0,25000000","0,25000000",S,0,AMARILLO
1571,"CONDENSADOR HUMIDIFICADOR PEDIATRICO AQUA+HCH ,DE 150 A 1000 ML",B,8,27,ESTADOS UNIDOS,,"1,70000001","1,70000001","1,70000000",S,0,NARANJA
157300300,"RESUCITADOR CON TUBO, PEDIATRICO",B,,45,ESTADOS UNIDOS,,"29,69999997","26,99999986","28,08000014",S,0,VIOLETA
157400300,"RESUCITADOR CON TUBO, INFANTE",B,,45,ESTADOS UNIDOS,,"31,90000022","28,99999991","30,16000006",S,0,GRIS
158050,"MASCARILLA PARA RESUCITADOR CON VALVULA, NEONATAL",B,,45,ESTADOS UNIDOS,,"4,61999997","4,20000000","4,36999998",N,0,AZUL
158150,"MASCARILLA PARA RESUCITADOR CON VALVULA, INFANTE",B,,45,ESTADOS UNIDOS,,"3,24999999","3,25000002","3,25000000",N,0,ROJO
158250,"MASCARILLA PARA RESUCITADOR CON VALVULA, PEDIATRICA",B,,45,ESTADOS UNIDOS,,"3,24999997","3,25000002","3,25000001",N,0,VERDE
158350,"MASCARILLA PARA RESUCITADOR CON VALVULA, SMALL",B,,45,ESTADOS UNIDOS,,"3,24999998","3,25000001","3,25000002",N,0,AMARILLO
158500,"MASCARILLA PARA RESUCITADOR CON VALVULA, MEDIUM",B,,45,ESTADOS UNIDOS,,"3,25000001","3,24999999","3,25000002",N,0,NARANJA
158600,"MASCARILLA PARA RESUCITADOR, SIN VALVULA, LARGE",B,,45,ESTADOS UNIDOS,,"3,25000000","3,24999999","3,24999998",N,0,VIOLETA
158700,"MASCARILLA PARA RESUCITADOR, CON VALVULA, LARGE",B,8,45,ESTADOS UNIDOS,,"4,61999999","4,20000003","4,37000001",N,0,GRIS
16014610,ENJUAGUE BUCAL ENCIDENT - FRASCO 300ML,B,6,54,ECUADOR,,"4,28000000","4,28000001","4,27999998",S,0,AZUL
1605,"FILTRO BACTERIAL/ VIRAL,ESTANDAR",B,19,27,ESTADOS UNIDOS,,"1,55000000","1,54999999","1,55000000",N,0,ROJO
1607,"CIRCUITO VENTILACION ADULTO, ESTANDAR PARA USO CON HME",B,20,27,ESTADOS UNIDOS,,"5,49999999","5,49999996","5,49999999",S,0,VERDE
1609,"CIRCUITO VENTILACION ADULTO, CON TRAMPAS DE AGUA,EXTENSION DE HUMIFICADOR",B,20,27,ESTADOS UNIDOS,,"10,44000005","10,43999994","10,44000004",S,0,AMARILLO
1613,"CIRCUITO VENTILACION ADULTO, ESTANDAR",B,20,27,ESTADOS UNIDOS,,"9,90000007","8,99999995","9,36000004",N,0,NARANJA
1617,"CIRCUITO VENTILACION ADULTO, CON TRAMPAS DE AGUA",B,20,27,ESTADOS UNIDOS,,"18,61999998","16,91999993","17,60000012",N,0,VIOLETA
1625,"CIRCUITO VENTILACION ADULTO, VALVULA DE EXHALACION, NEBULIZADOR DE BAJO VOLUMEN",B,20,27,ESTADOS UNIDOS,,"13,59000010","13,58999999","13,58999989",S,0,GRIS
1627,"CIRCUITO VENTILACION ADULTO, VALVULA DE EXHALACION ,LINEA DE MONITOREO",B,20,27,ESTADOS UNIDOS,,"7,39999994","7,40000004","7,39999995",S,0,AZUL
1639,CONECTOR EN T NEBULIZADOR,B,20,27,ESTADOS UNIDOS,,"0,64000000","0,64000000","0,64000000",S,0,ROJO
1640,ADAPTADOR PARA TUBO ESTANDAR 22 MM O.D. X 22 MM I.D.,B,20,27,ESTADOS UNIDOS,,"0,54000000","0,54000000","0,54000000",S,0,VERDE
1648,CONECTOR EN T AEROSOL,B,20,27,ESTADOS UNIDOS,,"0,92000000","0,91999999","0,92000000",S,0,AMARILLO
1650,"TRAMPA DE AGUA ,22MM OD X 22 MM OD ,70 CM3 DE CAPACIDAD",B,8,27,ESTADOS UNIDOS,,"3,94000002","3,50000002","3,63999999",N,0,NARANJA
1659,ADAPTADOR MDI 22 MM O.D. X 22 MM I.D.,B,20,27,ESTADOS UNIDOS,,"1,21000001","1,21000000","1,21000000",S,0,VIOLETA
1680,"MANGUERA CORRUGADA 22 MM DIAMETRO, METRO",B,20,27,ESTADOS UNIDOS,,"0,85000001","0,70000000","0,76000000",N,0,GRIS
1683,"SISTEMA CPAP PARA VENTILACION DE NEONATOS DE MENOS 700 G, NO 0",B,20,27,ESTADOS UNIDOS,,"27,95000014","27,94999986","27,94999989",S,0,AZUL
1685,"SISTEMA CPAP PARA VENTILACION DE NEONATOS DE 700-1250 G, NO1",B,20,27,ESTADOS UNIDOS,,"27,94999989","27,95000003","27,95000014",S,0,ROJO
1686,"SISTEMA CPAP PARA VENTILACION DE NEONATOS DE 1250-2000 G, NO2",B,20,27,ESTADOS UNIDOS,,"27,94999980","27,95000014","27,95000020",S,0,VERDE
1687,"SISTEMA CPAP PARA VENTILACION DE NEONATOS DE 2000-3000 G, NO3",B,20,27,ESTADOS UNIDOS,,"27,95000011","27,94999983","27,95000022",S,0,AMARILLO
168820,PALANCAS PARA MACHUELOS,B,6,54,ECUADOR,,"0,00000000","0,00000000","0,00000000",N,0,NARANJA
1696,"CIRCUITO VENTILACION ADULTO, PORTATIL, RAMA UNICA",B,20,27,ESTADOS UNIDOS,,"10,43999992","10,43999999","10,44000000",S,0,VIOLETA
170003080,"SONDA FOLEY 2 VIAS, 8 FR, 100 SILICON, BALON DE 3 CM3, PEDIATRICA",B,,45,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
170003100,"SONDA FOLEY 2 VIAS, 10 FR, 100 SILICON, BALON DE 3 CM3, PEDIATRICA",B,,45,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
17002,BASTON,B,6,54,ECUADOR,,"0,00000000","0,00000000","0,00000000",N,0,ROJO
17005,FERULA PARA DEDO,B,6,54,ECUADOR,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
170605120,"SONDA FOLEY 2 VIAS, 12 FR, 100 SILICON, BALON DE 5 CM3",B,,45,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
170605180,"SONDA FOLEY 2 VIAS, 18 FR, 100 SILICON, BALON DE 5 CM3",B,,45,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
170630180,"SONDA FOLEY 2 VIAS, 18 FR, 100 SILICON, BALON DE 30 CM3",B,,45,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",S,0,VIOLETA
170630200,"SONDA FOLEY 2 VIAS, 20 FR, 100 SILICON, BALON DE 30 CM3",B,,45,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
170UADGF44,"MEDIA TRAVENO 15-20MMHG, PANTORRILLA, CALZADO 43-45, TALLA GRANDE, PUNTERA CERRADA, BLANCA",B,2,48,BRASIL,,"18,90647491","12,60431690","15,12517989",S,0,AZUL
170UADGF99,"MEDIA TRAVENO 15-20MMHG, PANTORRILLA, CALZADO 43-45, TALLA GRANDE, PUNTERA CERRADA, NEGRA",B,2,48,BRASIL,,"18,90647509","12,60431709","15,12518008",S,0,ROJO
170UADMF44,"MEDIA TRAVENO 15-20MMHG, PANTORRILLA, CALZADO 40-42, TALLA MEDIANA, PUNTERA CERRADA, BLANCA",B,2,48,BRASIL,,"18,90647504","12,60431695","15,12517997",S,0,VERDE
170UADMF99,"MEDIA TRAVENO 15-20MMHG, PANTORRILLA, CALZADO 40-42, TALLA MEDIANA, PUNTERA CERRADA, NEGRA",B,2,48,BRASIL,,"18,90647515","12,60431708","15,12518000",S,0,AMARILLO
170UADPF44,"MEDIA TRAVENO 15-20MMHG, PANTORRILLA, CALZADO 36-39, TALLA PEQUENA, PUNTERA CERRADA, BLANCA",B,2,48,BRASIL,,"18,90647487","12,60431708","15,12517991",S,0,NARANJA
170UADPF99,"MEDIA TRAVENO 15-20MMHG, PANTORRILLA, CALZADO 36-39, TALLA PEQUENA, PUNTERA CERRADA, NEGRA",B,2,48,BRASIL,,"18,90647500","12,60431696","15,12518009",S,0,VIOLETA
170UADSF44,"MEDIA TRAVENO 15-20MMHG, PANTORRILLA, CALZADO 33-35, TALLA EXTRA PEQUENA, PUNTERA CERRADA, BLANCA",B,2,48,BRASIL,,"18,90647509","12,60431701","15,12517998",S,0,GRIS
170UADSF99,"MEDIA TRAVENO 15-20MMHG, PANTORRILLA, CALZADO 33-35, TALLA EXTRA PEQUENA, PUNTERA CERRADA, NEGRA",B,2,48,BRASIL,,"18,90647508","12,60431708","15,12518009",S,0,AZUL
173430200,"SONDA FOLEY 3 VIAS, 20 FR, 100 SILICON, BALON DE 30 CM3",B,,45,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
173830200,"SONDA FOLEY 3 VIAS, 20 FR, 100 SILICON, BALON DE 30 CM3",B,,45,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
1740,"SISTEMA DE DRENAJE PARA AEROSOL, 750 CM3 DE CAPACIDAD",B,20,27,ESTADOS UNIDOS,,"1,71000000","1,71000000","1,71000000",S,0,AMARILLO
1743,"ADAPTADOR EN T, CON VALVULA",B,8,27,ESTADOS UNIDOS,,"3,14999998","3,14999998","3,15000000",S,0,NARANJA
175030,"MASCARA LARINGEA SUPREME N.3, 14 FR, INFANTE PESO 30-50KG, DISENO ERGONOMICO MEJORADO, FACIL ACCESO A LOS TRACTOS RESPIRATORIO Y DIGESTIVO, MANGO DE INTRODUCCION SEMI-RIGIDO, PROTECTOR DE MORDIDA, TUBO DRENAJE INDEPENDIENTE, DE PVC GRADO MEDICO",B,8,30,ESTADOS UNIDOS,,"22,89999993","22,89999995","22,89999986",N,0,VIOLETA
175040,"MASCARA LARINGEA SUPREME N.4, 14 FR, ADULTO PESO 50-70KG, DISENO ERGONOMICO MEJORADO, FACIL ACCESO A LOS TRACTOS RESPIRATORIO Y DIGESTIVO, MANGO DE INTRODUCCION SEMI-RIGIDO, PROTECTOR DE MORDIDA, TUBO DRENAJE INDEPENDIENTE, DE PVC GRADO MEDICO",B,8,30,ESTADOS UNIDOS,,"22,90000000","22,90000000","22,89999986",N,0,GRIS
175050,"MASCARA LARINGEA SUPREME N.5, 14 FR, ADULTO PESO 70-100KG, DISENO ERGONOMICO MEJORADO, FACIL ACCESO A LOS TRACTOS RESPIRATORIO Y DIGESTIVO, MANGO DE INTRODUCCION SEMI-RIGIDO, PROTECTOR DE MORDIDA, TUBO DRENAJE INDEPENDIENTE, DE PVC GRADO MEDICO",B,8,30,ESTADOS UNIDOS,,"22,89999984","22,89999986","22,89999995",N,0,AZUL
1751,ADAPTADOR MDI 15MM O.D X 15MM I.D,B,20,27,ESTADOS UNIDOS,,"0,81000000","0,81000000","0,81000000",S,0,ROJO
1770,NEBULIZADOR ALTO VOLUMEN,B,20,27,ESTADOS UNIDOS,,"4,39000004","3,98999998","4,15000001",S,0,VERDE
177002640,PERFIL DE ALUMINO,B,6,54,ECUADOR,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
1790,KIT NEBULIZADOR NEONATAL DURANTE VENTILACION MECANICA,B,20,27,ESTADOS UNIDOS,,"3,99999997","3,99999997","3,99999998",N,0,NARANJA
1792,ADAPTADOR PARA KIT NEBULIZADOR NEONATAL,B,20,27,ESTADOS UNIDOS,,"2,24000002","2,24000002","2,24000000",N,0,VIOLETA
1800,MEDIDOR DE FLUJO RESPIRATORIO PEDIATRICO POCKET PEAK,B,8,27,ESTADOS UNIDOS,,"7,72999995","7,02000006","7,30999995",N,0,GRIS
18002,MULETA TIPO CANADIENSE,B,6,54,ECUADOR,,"0,00000000","0,00000000","0,00000000",N,0,AZUL
1801,"MEDIDOR POCKET PEAK DE FLUJO RESPIRATORIO, ADULTO",B,8,27,ESTADOS UNIDOS,,"3,95000000","3,94999998","3,94999998",S,0,ROJO
180500,LIJA DE AGUA FORMATO N 150,B,6,54,ECUADOR,,"0,00000000","0,00000000","0,00000000",N,0,VERDE
18070512,"SONDA FOLEY 2 VIAS, 12 FR, RECUBIERTA DE SILICON, BALON DE 5 CM3",B,,45,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",S,0,AMARILLO
18070520,"SONDA FOLEY 2 VIAS, 20 FR, RECUBIERTA DE SILICON, BALON DE 5 CM3",B,,45,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",S,0,NARANJA
1828,"CANULA NASAL DE OXIGENO SOFTECH, INFANTE",B,20,27,ESTADOS UNIDOS,,"1,98000000","1,98000001","1,98000001",S,0,VIOLETA
18343018,"SONDA FOLEY 3 VIAS, 18 FR, RECUBIERTA DE SILICON, BALON DE 30 CM3",B,,45,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",S,0,GRIS
18343020,"SONDA FOLEY 3 VIAS, 20 FR, RECUBIERTA DE SILICON, BALON DE 30 CM3",B,,45,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",S,0,AZUL
18343022,"SONDA FOLEY 3 VIAS, 22 FR, RECUBIERTA DE SILICON, BALON DE 30 CM3",B,,45,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",S,0,ROJO
18343024,"SONDA FOLEY 3 VIAS, 24 FR, RECUBIERTA DE SILICON, BALON DE 30 CM3",B,,45,ESTADOS UNIDOS,,"0,00000000","0,00000000","0,00000000",S,0,VERDE
1838,"CANULA NASAL DE OXIGENO SOFTECH, PEDIATRICO",B,20,27,ESTADOS UNIDOS,,"1,96999999","1,79000001","1,87000001",N,0,AMARILLO
1873,"CANULA NASAL DE OXIGENO SOFT PLUS NEONATAL, EXTRA SUAVE",B,20,27,ESTADOS UNIDOS,,"2,36000002","2,10000001","2,17999999",N,0,NARANJA
1880,MICRO NEBULIZADOR,B,20,27,ESTADOS UNIDOS,,"0,62000000","0,62000000","0,62000000",S,0,VIOLETA
